neighbourhood_group_cleansed,id,listing_url,name,host_id,host_name,calculated_host_listings_count,host_is_superhost,latitude,longitude,price,kitchen,patio or balcony,elevator,air conditioning,long_term,short_term,possible_long_term,number_of_reviews,review_scores_rating,room_type_encoded,bedrooms_encoded
Ciutat Vella,345129,https://www.airbnb.com/rooms/345129,Charming apartment by  Barcelona sailing harbour,1238225,Lucia,1,f,41.38512,2.17129,70.0,1,1,1,0,0,0,1,32,4.58,0,0
Sant Martí,171816,https://www.airbnb.com/rooms/171816,Sagrada Familia Clot Vista - Wifi/Private/Clean,400154,Mireia,9,f,41.40681,2.18553,160.0,1,1,0,1,0,0,1,58,4.74,0,1
Eixample,174382,https://www.airbnb.com/rooms/174382,🌟Central Flat near Sagrada Familia/Shared terrace,567180,Sandra,19,f,41.40653,2.17455,433.0,1,0,1,1,0,1,0,29,4.38,0,1
Eixample,188267,https://www.airbnb.com/rooms/188267,"LAST Minute Promotion ,Balconies  and views, city",366654,Watermelon Barcelona Apartments,3,f,41.39258,2.17692,411.0,1,1,0,1,0,0,1,120,4.69,0,1
Sant Martí,346018,https://www.airbnb.com/rooms/346018,Room in a flat with Barcelona best view!,1753990,Filippo,1,f,41.3922,2.18805,200.0,1,0,1,0,0,0,1,17,4.76,0,0
Les Corts,190348,https://www.airbnb.com/rooms/190348,Apartment with large terrace,919480,Elisa,1,f,41.38893,2.12443,157.0,1,0,1,1,0,1,0,1,5.0,0,0
Eixample,196021,https://www.airbnb.com/rooms/196021,"Large patio, 4 baths (3 en-suite), 19th c, central",953719,Julia,2,t,41.38842,2.16108,671.0,1,1,1,1,0,1,0,417,4.95,0,1
Eixample,196196,https://www.airbnb.com/rooms/196196,✨Large Apt near Sagrada Familia / Shared terrace✨,567180,Sandra,19,f,41.4066,2.17459,483.0,1,1,1,1,0,0,1,147,4.48,0,1
Ciutat Vella,347824,https://www.airbnb.com/rooms/347824,"bmes Ideal Happy Location Beach Area, Old Town",1447144,Acomodis Apartments,207,f,41.3764,2.19102,167.0,1,1,0,1,0,0,1,3,4.0,0,0
Eixample,351395,https://www.airbnb.com/rooms/351395,Garden House - 3BR Apt with amazing Terrrace,1435464,Jaume,13,f,41.39271,2.17974,239.0,1,1,1,0,0,0,1,89,4.56,0,1
Sant Martí,198958,https://www.airbnb.com/rooms/198958,STUNNING sea view + pool Barcelona!,971768,Akira Flats,10,t,41.40805,2.21487,431.0,1,1,1,1,0,0,1,116,4.7,0,1
Eixample,352772,https://www.airbnb.com/rooms/352772,"Charming penthouse, city center, private car park.",1786501,Fidel,1,f,41.38184,2.15119,133.0,1,1,1,1,0,0,1,233,4.76,0,1
Gràcia,206122,https://www.airbnb.com/rooms/206122,Amazing Loft in BCN Center,1013855,Alejandro,2,f,41.39877,2.15887,198.0,1,1,0,0,0,0,1,264,4.73,0,1
Sants-Montjuïc,206167,https://www.airbnb.com/rooms/206167,"Bright, comfy, central and with character",1014050,Minerva,1,t,41.3724,2.1648,155.0,1,1,0,1,0,0,1,151,4.89,0,0
Gràcia,209673,https://www.airbnb.com/rooms/209673,Sweet Apartment in Gràcia district!,1033366,Elena,1,t,41.398,2.1553,105.0,1,0,1,0,0,0,1,356,4.79,0,1
Ciutat Vella,353640,https://www.airbnb.com/rooms/353640,Great Apartment in Heart of Born,1791076,Marta,1,f,41.38422,2.18412,176.0,1,1,1,1,0,0,1,192,4.57,0,1
Sants-Montjuïc,223096,https://www.airbnb.com/rooms/223096,"2BR Apartment, loft style with patio",874133,Barbara,1,t,41.37364,2.13906,189.0,1,1,0,1,0,0,1,61,4.81,0,1
Gràcia,357576,https://www.airbnb.com/rooms/357576,"\"Vintage Home \"\"El patio de Gracia\"\"\"",1809535,Silvia,1,t,41.40508,2.15491,223.0,1,1,0,1,0,1,0,434,4.9,0,1
Eixample,234375,https://www.airbnb.com/rooms/234375,ATTIC VIEWS  (Sagrada Familia),1227290,Francesca,1,f,41.39970016479492,2.1748878955841064,246.0,1,1,1,0,0,0,1,100,4.63,0,0
Eixample,238703,https://www.airbnb.com/rooms/238703,☆Comfy central Flat Sagrada Familia/Shared terrace,567180,Sandra,19,f,41.40653,2.1746,478.0,1,0,1,1,0,1,0,95,4.38,0,1
Sarrià-Sant Gervasi,239821,https://www.airbnb.com/rooms/239821,"APARTAMENT BCN MIRALL, in the best neighborhood",1257705,José Luis,5,f,41.39653,2.1442,225.0,1,0,0,1,0,0,1,54,4.13,0,1
Sant Martí,359841,https://www.airbnb.com/rooms/359841,"BacRou, design loft near the sea",1820272,Rosa,5,f,41.40502,2.20802,159.0,1,1,0,0,0,0,1,491,4.68,0,1
Ciutat Vella,360863,https://www.airbnb.com/rooms/360863,SPECIAL OFFER @ COSY AND CHARMING,1824328,Umberto,2,t,41.38428,2.19576,167.0,1,0,0,1,0,0,1,32,4.73,0,0
Ciutat Vella,241614,https://www.airbnb.com/rooms/241614,Bohemian Apartment With A Tune In Ramblas Area,1184485,Nacho,1,t,41.37918,2.17733,249.0,1,0,1,0,0,0,1,46,4.73,0,1
Ciutat Vella,363601,https://www.airbnb.com/rooms/363601,stylish flat in barcelona center,1837053,Ayal,1,f,41.37961,2.17306,60.0,1,0,0,1,1,0,1,25,4.2,0,1
Eixample,364030,https://www.airbnb.com/rooms/364030,Beatiful Terrace in Bcn center  HUTB-OO1094,1839136,Mires,1,f,41.375553476091895,2.1625359295673867,192.0,1,1,1,1,0,1,0,413,4.67,0,1
Sant Martí,252232,https://www.airbnb.com/rooms/252232,Nice apartment in Barcelona,1298586,Kristjan & Ana,7,t,41.41626,2.20149,257.0,1,0,1,1,0,0,1,136,4.52,0,1
Sant Andreu,253030,https://www.airbnb.com/rooms/253030,Double room with private bath and parking,1008598,Dana,1,f,41.41508,2.18857,94.0,1,0,1,1,0,0,1,2,4.5,0,0
Ciutat Vella,255195,https://www.airbnb.com/rooms/255195,Lightly apartment with balcony to Las Ramblas,1310304,Luis,42,f,41.3817,2.17195,43.0,0,1,1,1,1,0,1,26,4.36,0,0
Eixample,365911,https://www.airbnb.com/rooms/365911,"Low-priced,Super Reviewed Apartment",1260560,Ralph,3,f,41.37911,2.15356,283.0,1,1,1,1,0,0,1,137,4.69,0,1
Gràcia,256354,https://www.airbnb.com/rooms/256354,room in cosy flat....,1348378,Lidia,2,f,41.413368225097656,2.1388769149780273,28.0,1,1,1,0,0,0,1,71,4.84,0,0
Ciutat Vella,370665,https://www.airbnb.com/rooms/370665,"vig2 Right in El Born, old town, happy apartment!",1447144,Acomodis Apartments,207,f,41.38545,2.18117,380.0,1,1,0,1,0,0,1,3,4.67,0,1
Ciutat Vella,256677,https://www.airbnb.com/rooms/256677,Barcelona Center!The Gothic Area,1350468,Petrutz,1,f,41.3801,2.17693,73.0,0,0,0,0,0,0,1,246,4.54,0,0
Ciutat Vella,373667,https://www.airbnb.com/rooms/373667,"mp2 An excellent apartment in El Born, old town",1447144,Acomodis Apartments,207,f,41.38148,2.18123,253.0,1,1,0,1,0,0,1,4,4.75,0,0
Gràcia,377161,https://www.airbnb.com/rooms/377161,Rustic apartment Parc Guell II,1444707,Jesus,2,f,41.41892,2.14871,160.0,1,1,0,1,0,0,1,606,4.64,0,1
Ciutat Vella,256982,https://www.airbnb.com/rooms/256982,Centric spacious nostalgic Room,1352184,Jasmin,1,f,41.38333,2.18095,86.0,1,1,0,0,0,0,1,137,4.64,0,0
Ciutat Vella,265491,https://www.airbnb.com/rooms/265491,Beach room amazing view in center,1392322,Kitty,1,f,41.37722,2.18944,95.0,1,1,1,0,0,0,1,163,4.52,0,0
Eixample,384063,https://www.airbnb.com/rooms/384063,nap2 Happy & Quiet 3 bedroom & 2 bathrooms flat!,1447144,Acomodis Apartments,207,f,41.39639,2.17641,536.0,1,1,1,1,0,0,1,9,3.75,0,1
Ciutat Vella,384155,https://www.airbnb.com/rooms/384155,Barcelona Center Beach Top Design,1751133,The Punset Family,1,t,41.38416,2.18257,234.0,1,1,1,1,1,0,1,73,4.47,0,1
Ciutat Vella,267816,https://www.airbnb.com/rooms/267816,Luxury Motor Yacht in Barcelona Port Forum,1404293,Sergio,1,f,41.37781,2.18445,167.0,1,0,0,1,0,1,0,35,4.5,0,1
Eixample,384464,https://www.airbnb.com/rooms/384464,Paseo de Gracia / Plaza Catalunya,674212,Juanmi,5,t,41.38992,2.16974,800.0,1,0,1,1,0,0,1,229,4.97,0,0
Eixample,268017,https://www.airbnb.com/rooms/268017,Sweet Inn | Charming 3BR near Casa Mila,1405013,Midtown,11,f,41.39268,2.17214,612.0,1,0,1,1,0,0,1,70,4.52,0,1
Ciutat Vella,385049,https://www.airbnb.com/rooms/385049,MIRADOR 3 Bedroom Apartment Port Vell,3775349,Caterina,51,f,41.38203,2.18362,627.0,1,0,0,1,0,0,1,273,4.63,0,1
Eixample,268022,https://www.airbnb.com/rooms/268022,Sweet Inn | Luminous 3BR near Plaza Catalunya,1405013,Midtown,11,f,41.39184,2.17146,499.0,0,1,1,1,0,0,1,121,4.66,0,1
Sant Martí,477256,https://www.airbnb.com/rooms/477256,Lightful apartment in Poblenou,2365702,David,2,t,41.40248,2.19668,81.0,1,0,1,0,0,0,1,296,4.65,0,0
Ciutat Vella,393717,https://www.airbnb.com/rooms/393717,Cosy apartment near Las Ramblas,1968590,Manel,1,t,41.3795,2.16568,152.0,1,0,1,1,0,1,1,441,4.48,0,1
Sants-Montjuïc,480975,https://www.airbnb.com/rooms/480975,Cozy loft with a big terrace!,2272146,Javi,1,f,41.37227,2.16574,189.0,1,0,0,1,0,0,1,0,0.0,0,0
Eixample,399772,https://www.airbnb.com/rooms/399772,Rocafort nice & bright 3 stops away Pza Cataluña,1995385,Ana,3,t,41.38268,2.15044,179.0,1,1,1,0,0,1,0,151,4.86,0,1
Eixample,481739,https://www.airbnb.com/rooms/481739,The Gaudi Suites II,2320210,"Ale, Maria & Arthur",52,f,41.39776,2.16499,292.0,1,0,1,0,0,0,1,100,4.66,0,0
Sants-Montjuïc,482801,https://www.airbnb.com/rooms/482801,DOUBLE ROOM BARCELONA SANTS STATION,2143907,Daniel,3,f,41.37349,2.13213,50.0,1,1,0,0,0,0,1,31,4.67,0,0
Ciutat Vella,402369,https://www.airbnb.com/rooms/402369,ob41 Great 2 bedr flat close to Las Ramblas center,1447144,Acomodis Apartments,207,f,41.38035,2.17821,419.0,1,1,1,1,0,0,1,11,4.29,0,1
Sants-Montjuïc,485222,https://www.airbnb.com/rooms/485222,PRIVATE DOUBLE ROOM BARCELONA SANTS,2143907,Daniel,3,f,41.37811,2.12804,26.0,1,1,0,0,0,0,1,30,4.73,0,1
Sants-Montjuïc,487233,https://www.airbnb.com/rooms/487233,BOHEMIAN PENTHOUSE DUPLEX,6907539,Jud,12,t,41.37243,2.16542,260.0,1,1,0,0,0,1,0,290,4.96,0,0
Sants-Montjuïc,408599,https://www.airbnb.com/rooms/408599,A charming 3 bedroom apartment with balcony,2034854,Roger,1,f,41.37374,2.15852,227.0,1,1,1,1,0,0,1,566,4.64,0,1
Gràcia,490517,https://www.airbnb.com/rooms/490517,The Sagrada Penthouse,2320210,"Ale, Maria & Arthur",52,f,41.40385,2.1691,299.0,1,1,1,1,0,0,1,87,4.23,0,1
Eixample,490803,https://www.airbnb.com/rooms/490803,Plaza Sagrada Familia apartment,2320210,"Ale, Maria & Arthur",52,f,41.40347,2.17157,239.0,1,1,0,0,0,0,1,150,4.41,0,1
Sant Martí,493122,https://www.airbnb.com/rooms/493122,lightful apartment in poblenou,2365702,David,2,t,41.4016,2.19424,80.0,1,0,1,0,0,0,1,295,4.62,0,0
Gràcia,417239,https://www.airbnb.com/rooms/417239,Sunny apparment with terrace in Gracia,2074943,Kris,1,f,41.40413,2.15692,110.0,1,1,1,1,0,0,1,109,4.71,0,1
Horta-Guinardó,494834,https://www.airbnb.com/rooms/494834,Sant Pau Barcelona Suites,2320210,"Ale, Maria & Arthur",52,f,41.41011,2.16976,241.0,1,0,1,1,0,0,1,88,4.16,0,0
Ciutat Vella,498416,https://www.airbnb.com/rooms/498416,"Comfy & central, large shared terrace, Gothic",1310304,Luis,42,f,41.38355,2.17156,37.0,1,0,1,1,1,0,1,11,4.25,0,0
Ciutat Vella,424137,https://www.airbnb.com/rooms/424137,Spacious apartment by Las Ramblas,2108468,Pau,8,t,41.37973,2.17458,421.0,1,1,0,1,0,0,1,186,4.7,0,1
Ciutat Vella,502436,https://www.airbnb.com/rooms/502436,FANTASTIC RAMBLAS,2262273,Serket,32,t,41.37948,2.17666,120.0,1,0,0,1,1,0,1,7,5.0,0,1
Ciutat Vella,424294,https://www.airbnb.com/rooms/424294,pdf3 TRENDY 1 BEDR. FLAT IN EL BORN,1447144,Acomodis Apartments,207,f,41.3884,2.17936,250.0,1,0,0,1,0,0,1,3,5.0,0,0
Eixample,503765,https://www.airbnb.com/rooms/503765,Stay in the 2nd coolest street in the world,2484443,Jordi,1,t,41.39795,2.17166,320.0,1,1,1,1,0,1,0,191,4.91,0,1
Sarrià-Sant Gervasi,425639,https://www.airbnb.com/rooms/425639,House with garden,2116153,Victor/Paula,1,t,41.40864,2.14557,612.0,1,0,1,1,0,0,1,94,4.81,0,1
Ciutat Vella,504657,https://www.airbnb.com/rooms/504657,fdl6 Let's enjoy this nice apartment in the center,1447144,Acomodis Apartments,207,f,41.38467,2.18016,483.0,1,1,0,1,0,0,1,4,4.75,0,1
Eixample,432482,https://www.airbnb.com/rooms/432482,PENTHOUSE with private terrace PANORAMIC VIEW,898600,Andre,2,t,41.39144,2.16128,314.0,1,1,1,1,0,0,1,420,4.83,0,1
Eixample,507667,https://www.airbnb.com/rooms/507667,Habitación cerca sagrada familia-2,2176121,Rosa María,2,f,41.39774,2.18218,60.0,1,0,1,0,0,0,1,86,4.91,0,0
Eixample,437886,https://www.airbnb.com/rooms/437886,Centric Apartment in Barcelona 2,2004002,Xabier,2,f,41.39202,2.17246,37.0,1,1,0,0,0,0,1,284,4.79,0,0
Eixample,438102,https://www.airbnb.com/rooms/438102,Nice quiet room close to S. Familia,2176121,Rosa María,2,f,41.39829,2.1812,45.0,1,0,1,0,0,0,1,116,4.8,0,0
Eixample,508212,https://www.airbnb.com/rooms/508212,Central Bcn Atic Apartment with private Terrace,2504689,Carolina,2,t,41.39161,2.15782,205.0,1,1,1,0,0,0,1,156,4.89,0,1
Gràcia,439057,https://www.airbnb.com/rooms/439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Javier,1,f,41.40002,2.1579,145.0,1,1,0,1,0,1,0,380,4.64,0,1
Sant Andreu,510923,https://www.airbnb.com/rooms/510923,Lovely Penthouse in Barcelona,2517389,Sara,2,f,41.42257,2.18047,140.0,1,0,1,1,0,0,1,32,4.59,0,1
Eixample,443110,https://www.airbnb.com/rooms/443110,Mercedes Heritage - 2 Bedroom Apartment,2201772,Mercedes Heritage,7,f,41.3879153,2.1522402,368.0,1,0,1,1,0,0,1,49,4.63,0,1
Eixample,511739,https://www.airbnb.com/rooms/511739,sfp1 Nice 2Bedr Acomodis Apartment Sagrada Familia,1447144,Acomodis Apartments,207,f,41.40376,2.17292,294.0,1,0,1,1,0,0,1,7,4.2,0,1
Ciutat Vella,512368,https://www.airbnb.com/rooms/512368,COZY & SUNNY ROOM,1687383,Morpheus Stays X JuanMi,2,t,41.3757,2.17101,19.0,1,0,1,0,0,0,1,36,4.82,0,1
Ciutat Vella,512666,https://www.airbnb.com/rooms/512666,"bcn-rentals-ramblas 4, just 7-10 min to Ramblas",488117,David Y Maria,6,t,41.37779,2.16729,360.0,1,1,1,1,0,0,1,68,4.69,0,1
Eixample,443222,https://www.airbnb.com/rooms/443222,2-bedroom Bright and Classic Sagrada Familia Flat,2202284,Johanna,20,f,41.40998,2.17553,192.0,1,0,1,0,0,0,1,190,4.65,0,1
Ciutat Vella,443909,https://www.airbnb.com/rooms/443909,"Barcelona Gotico, great  location, office space",2204578,Francesca,1,t,41.37733,2.17651,35.0,1,0,0,0,0,0,1,361,4.78,0,0
Ciutat Vella,512737,https://www.airbnb.com/rooms/512737,"bcn-rentals-ramblas 3, just 7-10 min to Ramblas",488117,David Y Maria,6,t,41.37701,2.16663,242.0,1,0,1,0,0,0,1,40,4.88,0,1
Ciutat Vella,449854,https://www.airbnb.com/rooms/449854,Center location. Magic terrace. 360º views,1267680,Victor,5,f,41.38734,2.18018,150.0,1,1,0,1,0,0,1,231,4.7,0,0
Eixample,513825,https://www.airbnb.com/rooms/513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,14,f,41.40012,2.1756,230.0,1,1,1,1,0,0,1,90,4.69,0,1
Eixample,449999,https://www.airbnb.com/rooms/449999,Centre. Attic. Big terrace. Lift. Views. Quiet Sun,1267680,Victor,5,f,41.38946,2.17593,241.0,1,1,1,1,0,0,1,101,4.64,0,1
Ciutat Vella,451758,https://www.airbnb.com/rooms/451758,Loft luminoso y elegante. Centrico.,1267680,Victor,5,f,41.38139,2.16692,156.0,1,1,1,1,0,0,1,212,4.78,0,0
Eixample,517407,https://www.airbnb.com/rooms/517407,Luxury Apartment Sagrada Familia,1093718,Alexey,14,f,41.4003,2.17502,400.0,1,1,1,1,0,0,1,152,4.69,0,1
Eixample,456333,https://www.airbnb.com/rooms/456333,DOUBLE ROOM with WIFI,2268672,Bruna,1,f,41.39937,2.17599,239.0,1,0,1,0,0,1,0,41,4.9,0,0
Sant Martí,519494,https://www.airbnb.com/rooms/519494,CHARMING HOUSE IN BARCELONA NEAR BEACH,2556699,Ernest,1,t,41.39095,2.1964,292.0,1,1,0,1,0,0,1,45,4.8,0,1
Eixample,462062,https://www.airbnb.com/rooms/462062,Centro Histórico a 15 min. caminando,16569867,Lola,2,t,41.37850578093848,2.1517925726746037,239.0,0,0,1,0,0,0,1,153,4.86,0,0
Eixample,519631,https://www.airbnb.com/rooms/519631,Spacious Classical 1870's Charming Apartment,893805,Phil And Fiona,13,t,41.39506,2.17308,393.0,1,1,1,1,0,0,1,604,4.8,0,1
Ciutat Vella,469157,https://www.airbnb.com/rooms/469157,Big Central Flat 2XenSuites special offer  50% OFF,340570,Audun,2,f,41.38046,2.17822,209.0,1,1,0,0,0,0,1,36,4.41,0,1
Eixample,520389,https://www.airbnb.com/rooms/520389,Great Design apartment in Barcelona center,1432835,Angel,41,t,41.3888,2.15898,331.0,1,1,1,1,0,0,1,342,4.61,0,1
Eixample,522705,https://www.airbnb.com/rooms/522705,MODERN FLAT. BARCELONA CENTER,2570705,Pilar,1,t,41.39646,2.17132,210.0,1,1,0,1,0,0,1,178,4.78,0,1
Eixample,522987,https://www.airbnb.com/rooms/522987,Between S. Familia & Beach Red by months,1697782,Joel,2,t,41.40162,2.18287,61.0,0,1,1,0,0,0,1,337,4.74,0,0
Sants-Montjuïc,469177,https://www.airbnb.com/rooms/469177,Cozy Spacius apartment in Paralel for 8,1432835,Angel,41,t,41.37501,2.16009,341.0,1,1,1,0,0,0,1,309,4.54,0,1
Eixample,469710,https://www.airbnb.com/rooms/469710,Loft bohemio muy  cerca de Paseo de Gracia,1995385,Ana,3,t,41.396084,2.168906,165.0,1,0,0,1,0,1,0,157,4.71,0,0
Eixample,526016,https://www.airbnb.com/rooms/526016,LOVELY DOUBLE ROOM IN BARCELONA CENTER 1,2585816,Oscar,2,f,41.37806,2.16012,239.0,1,1,1,1,1,0,1,150,4.63,0,0
Gràcia,472062,https://www.airbnb.com/rooms/472062,close to Paseo de Gracia.,2337603,Rosa,4,t,41.39822,2.16081,251.0,1,1,1,1,0,0,1,96,4.86,0,1
Gràcia,528979,https://www.airbnb.com/rooms/528979,Suite con mucho encanto!,2598629,Nextor,3,t,41.39807,2.15483,40.0,0,0,1,0,0,0,1,145,4.73,0,0
Sarrià-Sant Gervasi,473395,https://www.airbnb.com/rooms/473395,Walking distance to Paseo de Gracia,2337603,Rosa,4,t,41.39871,2.15292,288.0,1,1,1,1,0,0,1,74,4.85,0,1
Eixample,531195,https://www.airbnb.com/rooms/531195,Large 4BR bright with balconies,2608724,Stay Together Barcelona Apartments,3,t,41.37535,2.16727,642.0,1,1,1,1,0,0,1,762,4.94,0,1
Gràcia,473459,https://www.airbnb.com/rooms/473459,GALA - Between Gracia and Sant Gervasi,2337603,Rosa,4,t,41.3990403,2.1527793,271.0,1,1,1,0,0,0,1,87,4.9,0,1
Eixample,534410,https://www.airbnb.com/rooms/534410,Loft avec Terrasse et vue Sagrada Familia 360’,2626568,Caroline,1,t,41.39877,2.17755,283.0,1,1,1,1,0,1,0,202,4.75,0,0
Sant Martí,645513,https://www.airbnb.com/rooms/645513,"BEACH ,ATTIC APARTMENT TERRACE !",3041333,Kees,1,f,41.39698,2.19963,140.0,1,1,0,1,0,1,0,179,4.66,0,1
Eixample,534550,https://www.airbnb.com/rooms/534550,Large 3BR bright with balconies,2608724,Stay Together Barcelona Apartments,3,t,41.37535,2.16727,535.0,1,1,1,1,0,0,1,588,4.96,0,1
Horta-Guinardó,536440,https://www.airbnb.com/rooms/536440,"Suite, bathroom & workspace Near Sagrada Familia!",2635405,Montserrat,1,f,41.40987,2.17203,120.0,1,1,1,0,0,0,1,44,4.8,0,0
Eixample,648112,https://www.airbnb.com/rooms/648112,New room  Barcelona city center,3250864,Salas Y Oscar,1,f,41.38107,2.14446,239.0,1,0,1,0,0,0,1,4,4.25,0,0
Eixample,537176,https://www.airbnb.com/rooms/537176,Nice renewed apartament with WiFi (HUTB - 004893),2638282,Fernando,1,t,41.38075,2.15804,180.0,1,1,1,1,0,1,0,533,4.86,0,1
Eixample,543342,https://www.airbnb.com/rooms/543342,Gran Vía Apartment Catalunya square,177617,Joaquin,7,t,41.38324,2.15969,180.0,1,0,1,0,0,0,1,391,4.6,0,1
Eixample,548052,https://www.airbnb.com/rooms/548052,sfp2 2 Bedroom Acomodis Apartment Sagrada Familia,1447144,Acomodis Apartments,207,f,41.40263,2.17072,294.0,1,0,1,1,0,0,1,4,3.75,0,1
Eixample,652294,https://www.airbnb.com/rooms/652294,BONITA HABITACION CON BAÑO,3287071,Nadja,1,f,41.38602,2.14419,239.0,1,1,1,0,1,0,1,1,5.0,0,0
Eixample,548085,https://www.airbnb.com/rooms/548085,"\"sfa1 A Nice \"\"Acomodis\"\" Penthouse Sagrada Familia!\"",1447144,Acomodis Apartments,207,f,41.40213,2.17083,284.0,1,0,1,1,0,0,1,2,4.0,0,0
Sarrià-Sant Gervasi,656990,https://www.airbnb.com/rooms/656990,Bedroom in charming Gracia apt,3310089,Diana,4,t,41.40235,2.14709,92.0,1,0,0,1,0,1,0,27,4.93,0,0
Ciutat Vella,554955,https://www.airbnb.com/rooms/554955,Long term Modernist Apartment minimon 32 nights,368317,Nacharosa,6,f,41.38192,2.1669,70.0,1,1,0,1,0,0,1,1,4.0,0,1
Ciutat Vella,558366,https://www.airbnb.com/rooms/558366,Single room: morning sun + lots of light in Born,2745490,Bori,2,t,41.38361,2.18552,51.0,1,0,1,0,1,0,1,52,4.8,0,0
Sant Martí,659469,https://www.airbnb.com/rooms/659469,TANGER JAZZ POBLENOU BEACH & POOL,2069930,Rebecca,1,f,41.40286,2.19615,215.0,1,1,1,1,0,0,1,140,4.62,0,0
Sants-Montjuïc,662879,https://www.airbnb.com/rooms/662879,CENTRAL AND CHARMING FLAT,3347847,Frédéric,1,f,41.37335,2.15589,150.0,1,1,0,1,0,0,1,138,4.65,0,1
Eixample,558886,https://www.airbnb.com/rooms/558886,3 bedrooms Apt in Barcelona center,2747795,Stephanie,2,f,41.38201,2.14828,191.0,1,0,1,1,0,0,1,229,4.58,0,1
Sant Andreu,559801,https://www.airbnb.com/rooms/559801,COMFORTABLE AND VERY SPACIOUS LARGE,2751629,Andrea,1,f,41.4177,2.18694,94.0,1,0,1,0,1,0,1,32,4.69,0,0
Eixample,663096,https://www.airbnb.com/rooms/663096,Gaudi Luxury by Cocoon Barcelona,3348832,Mathieu,6,t,41.39025,2.16474,564.0,1,1,1,0,0,0,1,402,4.89,0,1
Ciutat Vella,663732,https://www.airbnb.com/rooms/663732,Modern room for nice week-end,3348358,Pier,1,f,41.38697,2.17781,167.0,0,0,1,0,1,0,1,450,4.76,0,0
Sant Martí,667177,https://www.airbnb.com/rooms/667177,Big house (+ 100 m2)+Terrace+Wifi+Parking,3357515,Teresa,1,t,41.40062,2.18952,273.0,1,1,0,1,0,0,1,273,4.82,0,1
Ciutat Vella,560063,https://www.airbnb.com/rooms/560063,Estupendo apartamento en el Born,2753392,Jeannette,1,f,41.3851,2.18164,100.0,1,0,0,1,1,0,1,45,4.82,0,0
Eixample,563971,https://www.airbnb.com/rooms/563971,APARTAMENT IN BARCELONA CENTRE,2773231,Arama,1,t,41.37641,2.15895,119.0,1,0,1,0,0,0,1,787,4.76,0,0
Eixample,667248,https://www.airbnb.com/rooms/667248,Room for two with private bathroom,1646166,Carolina,1,f,41.39031,2.17563,239.0,1,0,1,1,0,1,0,78,4.73,0,0
Sarrià-Sant Gervasi,564809,https://www.airbnb.com/rooms/564809,UNA HABITACIÓN CON VISTAS,2598629,Nextor,3,t,41.39748,2.15357,40.0,0,0,1,1,0,0,1,100,4.84,0,0
Eixample,670782,https://www.airbnb.com/rooms/670782,"Borrell · Near ramblas, in front of San Antoni´s market",3399123,Eberhard&Aurélie@Es-Flats,11,f,41.3773,2.16308,120.0,1,1,0,1,0,1,0,293,4.41,0,0
Ciutat Vella,567855,https://www.airbnb.com/rooms/567855,"United colors of Barcelona, Gothic center",2793529,Cleofas,1,f,41.38039,2.17739,85.0,0,1,0,0,0,0,1,245,4.77,0,1
Sant Martí,670956,https://www.airbnb.com/rooms/670956,Habitación en la playa de Barcelona,3400078,Núria,1,f,41.39944,2.20678,193.0,1,0,0,0,0,1,0,88,4.67,0,0
Sants-Montjuïc,567962,https://www.airbnb.com/rooms/567962,SUN AND SKY TERRACE-LOFT APART,2794626,Jordi,1,t,41.36886,2.13279,62.0,1,1,0,1,1,0,1,41,4.9,0,0
Eixample,568129,https://www.airbnb.com/rooms/568129,Acogedora y céntrica habitación. Aprende español,2795488,Zulma,2,t,41.38192,2.15563,41.0,1,0,1,1,0,0,1,110,4.89,0,0
Sants-Montjuïc,671458,https://www.airbnb.com/rooms/671458,Sunny and comfortable apartment in the city centre,3403659,Montserrat,7,t,41.37353,2.16131,169.0,1,1,1,1,0,0,1,219,4.68,0,0
Eixample,568185,https://www.airbnb.com/rooms/568185,Confortable y céntrica habitación.,2795488,Zulma,2,t,41.3819,2.15419,37.0,1,0,1,1,0,0,1,88,4.75,0,0
Nou Barris,675175,https://www.airbnb.com/rooms/675175,FURNISED   ROOM   FOR  RENT,3429484,Pamela,2,f,41.44273,2.17985,84.0,1,0,0,0,1,0,1,0,0.0,0,0
Sants-Montjuïc,569610,https://www.airbnb.com/rooms/569610,Pl España  / Sants Station / MCW,2700806,Andres,1,f,41.37518,2.14026,189.0,1,1,0,0,0,1,0,50,4.74,0,0
Gràcia,677012,https://www.airbnb.com/rooms/677012,HABITACION INDIVIDUAL  BARCELONA,3441858,Jose,1,f,41.40853,2.1493,194.0,1,0,0,0,0,0,1,30,4.87,0,0
Ciutat Vella,572646,https://www.airbnb.com/rooms/572646,Comfort Apartment - Minimum 32 day stay,265165,Jarrod,1,t,41.37877,2.19063,60.0,1,1,0,0,1,0,1,68,4.93,0,0
Sant Martí,679965,https://www.airbnb.com/rooms/679965,quiet and bright room near beach,3461421,Monica,1,t,41.40194,2.20217,39.0,1,1,0,1,1,0,1,256,4.83,0,0
Eixample,682808,https://www.airbnb.com/rooms/682808,Central Townhouse Barcelona,3479346,Ewa & Pau,16,f,41.39362,2.16868,699.0,1,1,0,0,0,0,1,244,4.83,0,1
